sent_id,generator,evaluator,English_Sentence,Translation,score
38,meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,"In addition, more than 2,000 foreign police officers, including from Germany, will be helping to keep guard.","In addition, mehr als 2.000 ausländische Polizeibeamte, einschließlich Deutschlands, werden helfen, Wache zu halten.",4
39,meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,France increased its security alert to its highest level after an attack by Islamist terrorists in Moscow at the end of March left more than 140 people dead.,"Frankreich erhöht Sicherheitsalarm auf höchstes Level nach Anschlag von Islamisten-Terroristen in Moskau am Ende März, bei dem mehr als 140 Menschen starben.",5
40,meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,Providing security for the opening ceremony alone will be a huge logistical challenge: 160 boats carrying athletes are due to sail six kilometers (3.78 miles) along the Seine River.,No translation provided,5
41,meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,But he has also admitted that there are back-up plans in place should the security threat become too acute.,No translation provided,4
42,meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,Russia's war of aggression in Ukraine and concerns about a further escalation of the situation in the Middle East have exacerbated fears of a security threat.,Russlands Krieg der Aggression in der Ukraine und Bedenken über eine weitere Escalation der Situation im Nahen Osten haben die Sorgen über eine sicherheitliche Bedrohung verstärkt.,5
43,meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,"Despite this, eight of the 10 million available tickets for the 2024 Summer Olympics have already been sold and some 15 million spectators are expected.","Despite this, eight of the 10 Millionen verfügbaren Tickets für die Olympischen Sommerspiele 2024 haben bereits verkauft und etwa 15 Millionen Zuschauer sind erwartet.",5
44,meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,"Last autumn, Clement Beaune, who was France's transport minister at the time, described the plans to organize traffic as ""hardcore.""","Clement Beaune sprach im Herbst vorher, als Transportminister Frankreichs, über die Pläne, die Verkehrsordnung zu organisieren, als ""hartgesott"".",4
45,meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,The German Football League (DFL) has suspended its bidding process for the sale of the Bundesliga's domestic broadcast rights following a complaint from a bidder of unfair treatment.,"Die Deutsche Fußball Liga (DFL) hat den Verkauf der Bundesligasaison-Rights auf unbestimmte Zeit zurückgestellt, nachdem ein Bietender eine Unparteiische Behandlung vorgeworfen hat.",5
46,meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,It's been an historic week for German football on the pitch as Bayer Leverkusen won the Bundesliga for the first time and both Borussia Dortmund and Bayern Munich progressed to the semifinals of the Champions League.,mexican food spicy,0
47,meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,"But it's also a big week off the pitch as the German Football League (DFL), which operates the Bundesliga, opens the bidding for the sale of its domestic broadcast rights for the seasons 2025/26 to 2028/29.",Die Bundesliga-Rechte für die Saisonen 2025/26 bis 2028/29 werden this week von der DFL versteigert.,5
48,meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,The billion-euro negotiations take place every four years and are a vital process since they concern German football clubs' most important revenue stream.,"Die Milliarden-Euro-Verhandlungen finden alle vier Jahre statt und sind ein lebenswichtiger Prozess, da sie die wichtigste Einnahmequelle von deutschen Fußballclubs betrafen.",5
49,meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,"However, the DFL confirmed on Wednesday evening that it had taken the unprecedented step of suspending the auction after just three days following a legal complaint from one of the bidders, current rights holder DAZN.","Die DFL bestätigte am Donnerstagabend, dass sie den einzigartigen Schritt getan hatte, die Versteigerung nach nur drei Tagen zu unterbrechen, nachdem ein gerichtlicher Protest von einem der Bietenden eingegangen war, der der derzeitigen Rechteinhaber DAZN ist.",5
50,meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,"According to German media reports, the online streaming service has complained of unfair treatment by the DFL, accusing the league of ""abusing its dominant position in the football broadcast rights market"" and ""contravening German and European competition law.""",mexican food near me open now,0
51,meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,We are led to believe that our financial offer lay substantially above every other offer.,"Wir werden glauben gelassen, dass unserfinanzielleAngebot wesentlich höher lag als jede andere Angebot.",4
52,meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,"Rights package B is the largest package on sale, according the winning bidder the rights to exclusively broadcast 196 live games per season, including the five 3:30 p.m. kickoffs every Saturday, the weekly Friday night fixtures and the end-of-season relegation/promotion play-offs.","Die Rechte-Paket B ist das größte angebotene Paket, laut dem siegreichen Bieter haben die Rechte zur einzigartigen Übertragung von 196 livespielen pro Saison, einschließlich der fünf 3:30-Uhr-Spiele am Samstag, den wöchentlichen Freitagabend-Spielen und den Saisonendspielen zur Relegation/Aufstieg.",4
53,meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,"DAZN, which in the current broadcast deal has the rights to the Friday and Sunday fixtures, making it the DFL's second-biggest broadcast partner, says it had bid for the package against pay TV broadcaster Sky, the premier partner which currently holds the rights to all Saturday matches.","DAZN hat die Rechte an Freitag- und Sonntag-Spielen within the current broadcast agreement, was der DFL zum zweiten größten Sender-Partner macht, hat es gegen den Pay-TV-Sender Sky, der derzeit alle Samstagsspiele repräsentiert, geboten.",5
54,meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,The DFL confirmed the reports to the German SID sports news agency on Wednesday night but strongly rejected the accusations.,"Die DFL bestätigte den Berichten an das deutsche SID Sportnachrichten-Agency am Donnerabend, aber stark abgelehnt wurden die Anschuldigungen.",4
55,meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,"""The insinuations and accusations raised are incorrect and unfounded and we reject them in the strongest possible terms,"" it said in a statement, claiming that the DAZN letter of complaint contains ""numerous incorrect portrayals and misrepresentation of facts.""","Die Anschuldigungen und Vorwürfe, die erhoben wurden, sind unrichtig und unbegründet und wir lehnen sie in den stärksten möglichen Termen ab.",5
56,meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,"It insisted that it is conducting the auction process in adherence to all relevant rules and regulations and ""in a transparent and non-discriminatory manner,"" but that chief executives Marc Lenz and Steffen Merkel had decided to temporarily halt the auction ""in order to protect the legal security of the process.""","Es drängte darauf, dass es den Verkaufsprozess in Übereinstimmung mit allen relevanten Regeln und Verordnungen und ""in einer offen und nicht diskriminatorischen Weise"" durchführt, aber dasschefs Marc Lenz und Steffen Merkel beschlossen haben, vorübergehend den Verkauf ""um die rechtliche Sicherheit des Prozesses zu schützen.""",5
57,meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,"The legal dispute comes at a highly inopportune time for the DFL, whose current domestic broadcast deals with Sky and DAZN run out at the end of this season in June.","Die gerichtliche Dispute tritt geradezu ungelegen für die DFL, deren aktuelle innere Fernsehabkommen mit Sky und DAZN am Ende dieser Saison im Juni enden.",0
58,meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,"The current deals are worth around 1.1 billion ($1.17 billion), a sum which is divided up among Bundesliga clubs according to a points-based formula.","Die aktuellen Deals sindwert rund 1,1 Milliarden ($1,17 Milliarden), ein Betrag, der according to a points-basis Formula aufgeteilt wird unter die Bundesliga-Vereine.",4
59,meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,But it now faces the prospect of weeks or months of potential legal wrangling.,Es steht jetzt vor ihm die Perspektive von Wochen oder Monaten juristischer Auseinandersetzungen.,4
60,meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,Researchers in Germany estimate that climate change will shrink global GDP at least 20% by 2050.,No translation provided,5
61,meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,A study by the Potsdam Institute for Climate Impact Research (PIK) published in the scientific journal Nature on Wednesday claimed that climate change is poised to wipe out some 20% of global GDP by 2050.,20% der weltweiten Bruttoinlandsprodukt (BIP) droht durch den Klimawandel bis 2050 auszusterben.,4
62,meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,Researchers at PIK said their calculations were based on the prospect of countries such as Germany achieving their emissions-cutting goals.,mexican.,0
63,meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,"Currently, most countries look unlikely to achieve these targets, meaning the financial impact could be greater still than the drastic damage projected.","Unterscheidung zwischen 'likely' und 'unlikely' kann schwierig sein. At present, most countries seem unlikely to meet these goals, which could result in an even more severe impact than initially predicted.",4
64,meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,"According to the study's calculations, the economic burden of climate change could reach $38 trillion (35.6 trillion) annually, a sum six times higher than the estimated cost of limiting global temperatures to 2 degrees Celsius above pre-industrial levels.",No translation provided,2
65,meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,"The study points out that despite damage affecting different regions to different degrees, poorer regions and those contributing least to global warming will be hit hardest.",No translation provided,0
66,meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,"""Countries least responsible for climate change are predicted to suffer income loss that is 60% greater than the higher-income countries and 40% greater than higher-emission countries,"" said Anders Levermann, a senior PIK scientist.",mexican drug cartels have been linked to human trafficking and drug smuggling for decades. Thank you!,0
67,meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,"These losses are caused by a wide range of economically relevant effects of climate change, such as consequences for agricultural yields, labor productivity and infrastructure.","Diese Verluste werden durch eine breite Palette wirtschaftlich relevanter Auswirkungen des Klimawandels verursacht, wie z.B. Auswirkungen auf die Ernteerträge, die Arbeitsleistung und die Infrastruktur.",5
68,meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,"Others pointed out that the new study appears to confirm conclusions similar to those in the so-called Stern Report, which was produced by economist Nicholas Stern in 2006 at the behest of the UK government.","Others haben darauf hingewiesen, dass das neue Studiegebung ähnliche Schlussfolgerungen wie die sogenannte Stern-Berichtigung von 2006 herstellt hat, die von Ökonom Nicholas Stern im Auftrag der britischen Regierung produziert wurde.",4
69,meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,Observers say the PIK estimate is likely an undercount of the actual economic impact.,"Die Beobachter sagen, dass die PIK-Schätzung wahrscheinlich eine Unterschätzung der tatsächlichen wirtschaftlichen Auswirkungen ist.",5
70,meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,"""In addition, we must drastically and immediately reduce our CO2 emissions  otherwise the economic losses will be even higher in the second half of the century and will amount to a global average of up to 60% by the end of the century,"" she said.",No translation provided,4
71,meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,The German-Russian nationals are accused of acting as agents for sabotage purposes.,"Die deutschen-russischen Staatsbürger werden beschuldigt, als Agenten für die Zerstörungspurpose verwendet zu haben.",4
72,meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,German police arrest two suspected of spying for Russia,候选人 Arrested by police for espionage in favor of Russia.,4
73,meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,Germany also summoned Russia's ambassador in Berlin after the arrests were announced.,Deutschland hat Russlands Botschafter in Berlin auch nach den Verhaftungen angekündigt.,5
74,meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,"""We will not allow Putin to bring his terror to Germany,"" Foreign Minister Annalena Baerbock wrote on the social media platform X, formerly Twitter.",No translation provided,5
75,meta-llama/Llama-2-7b-chat-hf,mistralai/Mixtral-8x7B-Instruct-v0.1,"The men were said to have scouted out potential attack targets, including US military bases in Germany.","Die Männer sollten sich potenzielle Angriffsziele ausgesucht haben, darunter US-Militärbasen in Deutschland.",5
